xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
/html/body/document/type/sequence/filename/description/text/div[155]/p/font,73,1989,/html/body/document/type/sequence/filename/description/text/div[155]/p/font,73,n,299,"[0.8481696886760178, 0.49227986111111116, 0.01543513888888889, 0.00034211426616489907]",5.0,451.0,0.8481696886760178,0.49227986111111116,0.01543513888888889,0.00034211426616489907,0.8481696886760178,3.0,i_n
/html/body/document/type/sequence/filename/description/text/div[155]/p/font,-,1990,/html/body/document/type/sequence/filename/description/text/div[155]/p/font,-,n,299,"[0.8481696886760178, 0.49227986111111116, 0.01543513888888889, 0.00034211426616489907]",5.0,452.0,0.8481696886760178,0.49227986111111116,0.01543513888888889,0.00034211426616489907,0.8481696886760178,3.0,e_n
/html/body/document/type/sequence/filename/description/text/p[1265],Section 6.16.,1991,/html/body/document/type/sequence/filename/description/text/p[1265],Section 6.16.,ssn,300,"[0.8498004333447371, 0.07222222222222222, 0.048594861111111116, 0.00034211426616489907]",1.0,453.0,0.8498004333447371,0.07222222222222222,0.048594861111111116,0.00034211426616489907,0.8498004333447371,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/p[1265]/u,Financing Cooperation,1992,/html/body/document/type/sequence/filename/description/text/p[1265]/u,Financing Cooperation,sst,301,"[0.8498004333447371, 0.13470625, 0.08741875, 0.00034211426616489907]",2.0,454.0,0.8498004333447371,0.13470625,0.08741875,0.00034211426616489907,0.8498004333447371,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/p[1265],.,1993,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1267],(a),1994,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1267],"The Company shall provide to Parent, and shall use its reasonable best efforts to cause representatives of the Company to provide to Parent, on a timely basis, all cooperation reasonably requested by Parent in connection with the arrangement by Parent or any of its Subsidiaries of any debt financing (",1995,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1267]/u,provided,1996,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1267],"that such requested cooperation does not unreasonably interfere with the ongoing business or operations of the Company) prior to the Closing Date (including the marketing efforts in connection therewith) including by: (i) subject to confidentiality agreements reasonably acceptable to the Company, permitting Parent’s financing sources to conduct customary due diligence and evaluate the assets of the Company for the purpose of establishing collateral arrangements as of the Closing (including providing sufficient access to allow such lenders (or their agents or representatives) to conduct field examinations and appraisals), (ii) arranging for customary pay-off, satisfaction, discharge and termination at the Closing of the Closing Indebtedness and the release of all Encumbrances relating to such Closing Indebtedness on the properties and assets of the Company, (iii) facilitating the execution and delivery by Parent at the Closing of definitive documents related to any debt financing, including the pledging of collateral to Parent’s financing sources at the Closing and (iv) assisting Parent in the satisfaction of conditions precedent or any other obligations set forth in any debt financing to the extent the satisfaction of such conditions or obligations requires the cooperation of or is within the control of the Company. Notwithstanding anything herein to the contrary, all such information and access may be limited by the Company to the same extent as information and access provided to Parent may be limited pursuant to Section 6.06.",1997,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1269],(b),1998,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1269],"Notwithstanding anything to the contrary in this Section 6.16, (i) the Company shall not be required to undertake any obligation or execute any agreement that would be effective prior to the Closing, (ii) the Company shall not be required to take any action that will conflict with or violate its organizational documents or any applicable laws or would result in a violation or breach of, or default under, any agreement to which the Company is a party, (iii) the Company shall not be required to provide any information the disclosure of which is prohibited or restricted under applicable law or is legally privileged and (iv) no officer or representative of the Company shall be required to deliver any certificate or take any other action that could reasonably be expected to result in personal liability to such officer or representative. Except to the extent contemplated hereunder, Parent acknowledges and agrees that the Company and its representatives shall not have any responsibility for, or incur any liability to any person under or in connection with, the arrangement of any debt financing that Parent may raise in connection with the transactions contemplated by this Agreement or any other debt financing of Parent.  Parent shall (x) promptly, upon request by the Company, reimburse the Company for all reasonable out-of-pocket costs and expenses (including reasonable and documented attorneys’ fees) incurred by the Company in connection with the cooperation of the Company contemplated by this",1999,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1269]/u,Section 6.16,2000,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1269],"and (y) indemnify and hold harmless the Company and its representatives from and against any and all damages, losses, charges, liabilities, claims, demands, actions, suits, proceedings, payments, judgments, settlements, assessments, deficiencies, taxes, interest, penalties and costs and expenses suffered or incurred by them in connection with the arrangement of any debt financing (other than to the extent arising from willful misconduct, fraud, or intentional misrepresentation of information provided by Company in connection with the debt financing).",2001,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/div[157]/p/font,-,2002,/html/body/document/type/sequence/filename/description/text/div[157]/p/font,-,n,302,"[0.8572357167293876, 0.49227986111111116, 0.01543513888888889, 0.00034211426616489907]",5.0,455.0,0.8572357167293876,0.49227986111111116,0.01543513888888889,0.00034211426616489907,0.8572357167293876,3.0,b_n
/html/body/document/type/sequence/filename/description/text/div[157]/p/font,74,2003,/html/body/document/type/sequence/filename/description/text/div[157]/p/font,74,n,302,"[0.8572357167293876, 0.49227986111111116, 0.01543513888888889, 0.00034211426616489907]",5.0,456.0,0.8572357167293876,0.49227986111111116,0.01543513888888889,0.00034211426616489907,0.8572357167293876,3.0,i_n
/html/body/document/type/sequence/filename/description/text/div[157]/p/font,-,2004,/html/body/document/type/sequence/filename/description/text/div[157]/p/font,-,n,302,"[0.8572357167293876, 0.49227986111111116, 0.01543513888888889, 0.00034211426616489907]",5.0,457.0,0.8572357167293876,0.49227986111111116,0.01543513888888889,0.00034211426616489907,0.8572357167293876,3.0,e_n
/html/body/document/type/sequence/filename/description/text/p[1273],Section 6.17.,2005,/html/body/document/type/sequence/filename/description/text/p[1273],Section 6.17.,ssn,303,"[0.858866461398107, 0.07222222222222222, 0.048594861111111116, 0.00034211426616489907]",1.0,458.0,0.858866461398107,0.07222222222222222,0.048594861111111116,0.00034211426616489907,0.858866461398107,1.0,s_ssn
/html/body/document/type/sequence/filename/description/text/p[1273]/font/u[1],Pay-Off Letter and Lien Releases,2006,/html/body/document/type/sequence/filename/description/text/p[1273]/font/u[1],Pay-Off Letter and Lien Releases,sst,304,"[0.858866461398107, 0.13470625, 0.12604166666666666, 0.00034211426616489907]",2.0,459.0,0.858866461398107,0.13470625,0.12604166666666666,0.00034211426616489907,0.858866461398107,1.0,s_sst
/html/body/document/type/sequence/filename/description/text/p[1273]/font,". The Company shall deliver to Parent on or prior to the Closing Date (and at least five (5) Business Days prior to the Closing Date, drafts of) executed pay-off letters or other documentary evidence (“",2007,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1273]/font/b/u,Pay-Off Documentation,2008,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1273]/font,"”) in customary form reasonably acceptable to Parent with respect to all Closing Indebtedness, which Pay-Off Documentation shall provide that upon receipt from or on behalf of the Company of the applicable pay-off amount in respect of such Indebtedness, (a) such Indebtedness and any obligations related thereto shall be satisfied, (b) all Encumbrances on assets or property securing such Indebtedness shall be released and terminated without any further action by the secured parties, (c) the Company or its designee (which may be Parent) shall be authorized and entitled to file documents to reflect the release of any such Encumbrances and (d) an agreement by the applicable lender(s), holder(s) or agent, as the case may be, to execute from time to time such additional lien release instruments as may be reasonably requested by Parent;",2009,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1273]/font/u[2],provided,2010,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[1273]/font,"that the Pay-Off Documentation required in respect of the Senior Notes shall be limited to customary notices, certificates, opinions and acknowledgments evidencing the delivery of a notice of redemption and the satisfaction and discharge of the Indebtedness and obligations in respect of the Senior Notes upon deposit of the applicable amount with the trustee.",2011,,,,,,,,,,,,,,o
