,xpaths,text,all_nodes_ordering
3612,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[6],") in the event that the Marketing
Period has started but not ended by the End Date, then Parent may elect, in its sole discretion, to extend the End Date to the last day of the Marketing Period;",3612
3613,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[6]/u[12],provided,3613
3614,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[6],",",3614
3615,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[6]/u[13],further,3615
3616,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[6],", that the right to terminate this Agreement under this",3616
3617,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[6]/u[14],Section,3617
3618,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[6]/u[16],9.1(b)(i),3618
3619,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[6],shall not be available to a Party if the failure of the Effective Time to occur on or before the End Date was primarily due to such Party’s breach of any provision of this Agreement;,3619
3620,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7],"(ii) if there shall have been issued any Law or Order by a Governmental Authority of competent jurisdiction permanently
restraining, enjoining, prohibiting or making illegal the consummation of the Merger or imposing a Burdensome Condition and such Law or Order shall have become final and",3620
3621,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7]/font,non-appealable;,3621
3622,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7]/u[1],provided,3622
3623,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7],"that
the Party seeking to terminate this Agreement under this",3623
3624,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7]/u[2],Section,3624
3625,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7]/u[4],9.1(b)(ii),3625
3626,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7],"shall have complied, in all material respects, with its obligations under",3626
3627,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7]/u[5],Section,3627
3628,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7]/u[7],7.1,3628
3629,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[7],; or,3629
3630,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[8],"(iii) the Company Meeting (including any adjournments or postponements thereof) shall have concluded following the taking of a
vote to approve the Merger and the Company Stockholder Approval shall not have been obtained;",3630
3631,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[9],(c) by Parent:,3631
3632,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[10],(i) if a Company Adverse Recommendation Change shall have occurred;,3632
3633,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],(ii) if the Company shall have breached or failed to perform any of its (,3633
3634,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[1],A,3634
3635,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],") representations or warranties set forth
in this Agreement or (",3635
3636,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[2],B,3636
3637,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],") covenants or agreements set forth in this Agreement, in each case which breach or failure to perform (",3637
3638,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[3],x,3638
3639,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],) would give rise to the failure of a condition to the Merger set forth in,3639
3640,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[4],Section,3640
3641,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[6],8.2(a),3641
3642,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],or,3642
3643,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[7],Section,3643
3644,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[9],8.2(b),3644
3645,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],and (,3645
3646,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[10],y,3646
3647,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],) is incapable of being cured by the Company during the,3647
3648,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/font[1],30-day,3648
3649,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],"period after written notice from Parent of
such breach or failure to perform, or, if capable of being cured during such",3649
3650,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/font[2],30-day,3650
3651,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],"period, shall not have been cured by the earlier of the end of such",3651
3652,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/font[3],30-day,3652
3653,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],"period and
the End Date;",3653
3654,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[11],provided,3654
3655,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],that Parent shall not have the right to terminate this Agreement pursuant to this,3655
3656,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[12],Section,3656
3657,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[14],9.1(c)(ii),3657
3658,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],"if either Parent or Merger Sub is then in breach of any of its representations, warranties,
covenants or agreements contained in this Agreement, which breach or failure to perform would give rise to the failure of a condition to the Merger set forth in",3658
3659,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[15],Section,3659
3660,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[17],8.3(a),3660
3661,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],or,3661
3662,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[18],Section,3662
3663,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11]/u[20],8.3(b),3663
3664,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[11],.,3664
3665,/html/body/document/type/sequence/filename/description/text/center[88]/div/p[13],87,3665
3666,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[1],(d) by the Company:,3666
3667,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2],(i) if Parent or Merger Sub shall have breached or failed to perform any of its (,3667
3668,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2]/u[1],A,3668
3669,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2],") representations or warranties
set forth in this Agreement or (",3669
3670,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2]/u[2],B,3670
3671,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2],") covenants or agreements set forth in this Agreement, in each case which breach or failure to perform (",3671
3672,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2]/u[3],x,3672
3673,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2],) would give rise to the failure of a condition to the Merger set forth in,3673
3674,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2]/u[4],Section,3674
3675,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2]/u[6],8.3(a),3675
3676,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2],or,3676
3677,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2]/u[7],Section,3677
3678,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2]/u[9],8.3(b),3678
