,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
615,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[4]/u,Manner and Basis of Converting Securities,sst,478,"[0.9230364204408906, 0.22304280701754386, 0.16367298245614037, 0.0003277184243298158]",2,615,0.9230364204408906,0.22304280701754386,0.16367298245614037,0.0003277184243298158,0.9230364204408906,2
616,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[4],.,sst,478,"[0.9230364204408906, 0.22304280701754386, 0.16367298245614037, 0.0003277184243298158]",2,616,0.9230364204408906,0.22304280701754386,0.16367298245614037,0.0003277184243298158,0.9230364204408906,2
617,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[9],4.,ssn,479,"[0.9276354023289857, 0.21368421052631578, 0.007017543859649123, 0.0003277184243298158]",1,617,0.9276354023289857,0.21368421052631578,0.007017543859649123,0.0003277184243298158,0.9276354023289857,1
618,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[9]/u,"Board of
Directors",sst,480,"[0.9276354023289857, 0.22304280701754386, 0.07247789473684212, 0.0003277184243298158]",2,618,0.9276354023289857,0.22304280701754386,0.07247789473684212,0.0003277184243298158,0.9276354023289857,2
619,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[9],. Upon the Effectiv,sst,480,"[0.9276354023289857, 0.22304280701754386, 0.07247789473684212, 0.0003277184243298158]",2,619,0.9276354023289857,0.22304280701754386,0.07247789473684212,0.0003277184243298158,0.9276354023289857,2
620,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[11],C-2,n,481,"[0.9292521465556794, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,620,0.9292521465556794,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.9292521465556794,1
621,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[1],5.,ssn,482,"[0.9301806820912806, 0.21368421052631578, 0.009358526315789473, 0.0003277184243298158]",1,621,0.9301806820912806,0.21368421052631578,0.009358526315789473,0.0003277184243298158,0.9301806820912806,1
622,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[1]/u,Officers,sst,483,"[0.9301806820912806, 0.22304280701754386, 0.0328179649122807, 0.0003277184243298158]",2,622,0.9301806820912806,0.22304280701754386,0.0328179649122807,0.0003277184243298158,0.9301806820912806,2
623,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[1],.,sst,483,"[0.9301806820912806, 0.22304280701754386, 0.0328179649122807, 0.0003277184243298158]",2,623,0.9301806820912806,0.22304280701754386,0.0328179649122807,0.0003277184243298158,0.9301806820912806,2
624,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[2],6.,ssn,484,"[0.9313713923663456, 0.21368421052631578, 0.009100912280701754, 0.0003277184243298158]",1,624,0.9313713923663456,0.21368421052631578,0.009100912280701754,0.0003277184243298158,0.9313713923663456,1
625,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[2]/u,Articles of Incorporation,sst,485,"[0.9313713923663456, 0.22278526315789474, 0.09507649122807019, 0.0003277184243298158]",2,625,0.9313713923663456,0.22278526315789474,0.09507649122807019,0.0003277184243298158,0.9313713923663456,2
626,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[2],.,sst,485,"[0.9313713923663456, 0.22278526315789474, 0.09507649122807019, 0.0003277184243298158]",2,626,0.9313713923663456,0.22278526315789474,0.09507649122807019,0.0003277184243298158,0.9313713923663456,2
627,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[3],7.,ssn,486,"[0.9325621026414106, 0.21368421052631578, 0.009358526315789473, 0.0003277184243298158]",1,627,0.9325621026414106,0.21368421052631578,0.009358526315789473,0.0003277184243298158,0.9325621026414106,1
628,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[3]/u,Bylaws,sst,487,"[0.9325621026414106, 0.22304280701754386, 0.030405684210526314, 0.0003277184243298158]",2,628,0.9325621026414106,0.22304280701754386,0.030405684210526314,0.0003277184243298158,0.9325621026414106,2
629,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[3],.,sst,487,"[0.9325621026414106, 0.22304280701754386, 0.030405684210526314, 0.0003277184243298158]",2,629,0.9325621026414106,0.22304280701754386,0.030405684210526314,0.0003277184243298158,0.9325621026414106,2
630,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[4],8.,ssn,488,"[0.9337528129164756, 0.21368421052631578, 0.009100912280701754, 0.0003277184243298158]",1,630,0.9337528129164756,0.21368421052631578,0.009100912280701754,0.0003277184243298158,0.9337528129164756,1
631,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[4]/u[1],Amendment,sst,489,"[0.9337528129164756, 0.22278526315789474, 0.050668842105263165, 0.0003277184243298158]",2,631,0.9337528129164756,0.22278526315789474,0.050668842105263165,0.0003277184243298158,0.9337528129164756,2
632,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[4],.,sst,489,"[0.9337528129164756, 0.22278526315789474, 0.050668842105263165, 0.0003277184243298158]",2,632,0.9337528129164756,0.22278526315789474,0.050668842105263165,0.0003277184243298158,0.9337528129164756,2
633,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[8],9.,ssn,490,"[0.9374997269013131, 0.21368421052631578, 0.009358526315789473, 0.0003277184243298158]",1,633,0.9374997269013131,0.21368421052631578,0.009358526315789473,0.0003277184243298158,0.9374997269013131,1
634,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[8]/u,Condition Precedent; Termination,sst,491,"[0.9374997269013131, 0.22304280701754386, 0.12933684210526317, 0.0003277184243298158]",2,634,0.9374997269013131,0.22304280701754386,0.12933684210526317,0.0003277184243298158,0.9374997269013131,2
635,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[8],.,sst,491,"[0.9374997269013131, 0.22304280701754386, 0.12933684210526317, 0.0003277184243298158]",2,635,0.9374997269013131,0.22304280701754386,0.12933684210526317,0.0003277184243298158,0.9374997269013131,2
636,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[10],C-3,n,492,"[0.9397937558716218, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,636,0.9397937558716218,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.9397937558716218,1
637,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1],10.,ssn,493,"[0.940722291407223, 0.21368421052631578, 0.01377740350877193, 0.0003277184243298158]",1,637,0.940722291407223,0.21368421052631578,0.01377740350877193,0.0003277184243298158,0.940722291407223,1
638,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1]/u,Abandonment,sst,494,"[0.940722291407223, 0.2274617543859649, 0.05508224561403509, 0.0003277184243298158]",2,638,0.940722291407223,0.2274617543859649,0.05508224561403509,0.0003277184243298158,0.940722291407223,2
639,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1],.,sst,494,"[0.940722291407223, 0.2274617543859649, 0.05508224561403509, 0.0003277184243298158]",2,639,0.940722291407223,0.2274617543859649,0.05508224561403509,0.0003277184243298158,0.940722291407223,2
640,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[2],11.,ssn,495,"[0.941913001682288, 0.21368421052631578, 0.011348701754385966, 0.0003277184243298158]",1,640,0.941913001682288,0.21368421052631578,0.011348701754385966,0.0003277184243298158,0.941913001682288,1
641,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[2]/u,Defined Term,sst,496,"[0.941913001682288, 0.22737403508771928, 0.05424343859649122, 0.0003277184243298158]",2,641,0.941913001682288,0.22737403508771928,0.05424343859649122,0.0003277184243298158,0.941913001682288,2
642,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[2],.,sst,496,"[0.941913001682288, 0.22737403508771928, 0.05424343859649122, 0.0003277184243298158]",2,642,0.941913001682288,0.22737403508771928,0.05424343859649122,0.0003277184243298158,0.941913001682288,2
643,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[4],C-4,n,497,"[0.9428524611653668, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,643,0.9428524611653668,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.9428524611653668,1
644,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[1]/u,Exhibit D,st,498,"[0.9437809967009679, 0.4816778947368421, 0.03663922807017544, 0.0003277184243298158]",1,644,0.9437809967009679,0.4816778947368421,0.03663922807017544,0.0003277184243298158,0.9437809967009679,1
645,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2],Form of CBTC Support Agreement,t,499,"[0.9444692053920606, 0.43373894736842106, 0.1325164912280702, 0.001015927115422429]",2,645,0.9444692053920606,0.43373894736842106,0.1325164912280702,0.001015927115422429,0.9444692053920606,2
646,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[3]/b,SUPPORT AGREEMENT,t,499,"[0.9444692053920606, 0.43373894736842106, 0.1325164912280702, 0.001015927115422429]",2,646,0.9444692053920606,0.43373894736842106,0.1325164912280702,0.001015927115422429,0.9444692053920606,2
647,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[11],1.,ssn,500,"[0.9535360817985188, 0.23658456140350875, 0.009358526315789473, 0.0003277184243298158]",1,647,0.9535360817985188,0.23658456140350875,0.009358526315789473,0.0003277184243298158,0.9535360817985188,1
648,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[11]/i,Representations and Warranties of Stockholder.,sst,501,"[0.9535360817985188, 0.24594315789473684, 0.17780701754385964, 0.0003277184243298158]",1,648,0.9535360817985188,0.24594315789473684,0.17780701754385964,0.0003277184243298158,0.9535360817985188,1
649,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[13],D-1,n,502,"[0.9558301107688275, 0.49272491228070175, 0.014550456140350878, 0.0003277184243298158]",1,649,0.9558301107688275,0.49272491228070175,0.014550456140350878,0.0003277184243298158,0.9558301107688275,1
650,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[1],2.,ssn,503,"[0.9567586463044286, 0.23658456140350875, 0.007017543859649123, 0.0003277184243298158]",1,650,0.9567586463044286,0.23658456140350875,0.007017543859649123,0.0003277184243298158,0.9567586463044286,1
651,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[1]/i,Covenants of Stockholder.,sst,504,"[0.9567586463044286, 0.24594315789473684, 0.0997698245614035, 0.0003277184243298158]",1,651,0.9567586463044286,0.24594315789473684,0.0997698245614035,0.0003277184243298158,0.9567586463044286,1
652,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[5],3.,ssn,505,"[0.9635533416355335, 0.23658456140350875, 0.009358526315789473, 0.0003277184243298158]",1,652,0.9635533416355335,0.23658456140350875,0.009358526315789473,0.0003277184243298158,0.9635533416355335,1
653,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[5]/i,Additional Shares and Options,sst,506,"[0.9635533416355335, 0.24594315789473684, 0.11529052631578947, 0.0003277184243298158]",1,653,0.9635533416355335,0.24594315789473684,0.11529052631578947,0.0003277184243298158,0.9635533416355335,1
654,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[6],4.,ssn,507,"[0.965082694282406, 0.23658456140350875, 0.009358526315789473, 0.0003277184243298158]",1,654,0.965082694282406,0.23658456140350875,0.009358526315789473,0.0003277184243298158,0.965082694282406,1
655,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[6]/i,Governing Law.,sst,508,"[0.965082694282406, 0.24594315789473684, 0.06236842105263158, 0.0003277184243298158]",2,655,0.965082694282406,0.24594315789473684,0.06236842105263158,0.0003277184243298158,0.965082694282406,2
656,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[6],,sst,508,"[0.965082694282406, 0.24594315789473684, 0.06236842105263158, 0.0003277184243298158]",2,656,0.965082694282406,0.24594315789473684,0.06236842105263158,0.0003277184243298158,0.965082694282406,2
657,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[7],5.,ssn,509,"[0.9659347621856634, 0.23658456140350875, 0.009358526315789473, 0.0003277184243298158]",1,657,0.9659347621856634,0.23658456140350875,0.009358526315789473,0.0003277184243298158,0.9659347621856634,1
658,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[7]/i,Assignment;,sst,510,"[0.9659347621856634, 0.24594315789473684, 0.0462499649122807, 0.0003277184243298158]",1,658,0.9659347621856634,0.24594315789473684,0.0462499649122807,0.0003277184243298158,0.9659347621856634,1
659,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[9],D-2,n,511,"[0.9672128640405497, 0.49272491228070175, 0.014550456140350878, 0.0003277184243298158]",1,659,0.9672128640405497,0.49272491228070175,0.014550456140350878,0.0003277184243298158,0.9672128640405497,1
660,/html/body/document/type/sequence/filename/description/text/center[86]/div/p[1],6.,ssn,512,"[0.9681413995761509, 0.23658456140350875, 0.007017543859649123, 0.0003277184243298158]",1,660,0.9681413995761509,0.23658456140350875,0.007017543859649123,0.0003277184243298158,0.9681413995761509,1
661,/html/body/document/type/sequence/filename/description/text/center[86]/div/p[1]/i,Scope of Agreement.,sst,513,"[0.9681413995761509, 0.24594315789473684, 0.07663368421052631, 0.0003277184243298158]",1,661,0.9681413995761509,0.24594315789473684,0.07663368421052631,0.0003277184243298158,0.9681413995761509,1
662,/html/body/document/type/sequence/filename/description/text/center[86]/div/p[2],7.,ssn,514,"[0.9710253217102532, 0.23658456140350875, 0.007017543859649123, 0.0003277184243298158]",1,662,0.9710253217102532,0.23658456140350875,0.007017543859649123,0.0003277184243298158,0.9710253217102532,1
663,/html/body/document/type/sequence/filename/description/text/center[86]/div/p[2]/i,Severability.,sst,515,"[0.9710253217102532, 0.24594315789473684, 0.04858554385964912, 0.0003277184243298158]",2,663,0.9710253217102532,0.24594315789473684,0.04858554385964912,0.0003277184243298158,0.9710253217102532,2
664,/html/body/document/type/sequence/filename/description/text/center[86]/div/p[2],,sst,515,"[0.9710253217102532, 0.24594315789473684, 0.04858554385964912, 0.0003277184243298158]",2,664,0.9710253217102532,0.24594315789473684,0.04858554385964912,0.0003277184243298158,0.9710253217102532,2
665,/html/body/document/type/sequence/filename/description/text/center[86]/div/p[3],8.,ssn,516,"[0.9722160319853183, 0.23658456140350875, 0.007017543859649123, 0.0003277184243298158]",1,665,0.9722160319853183,0.23658456140350875,0.007017543859649123,0.0003277184243298158,0.9722160319853183,1
666,/html/body/document/type/sequence/filename/description/text/center[86]/div/p[3]/i,"Amendment, Waiver.",sst,517,"[0.9722160319853183, 0.24594315789473684, 0.0762940350877193, 0.0003277184243298158]",1,666,0.9722160319853183,0.24594315789473684,0.0762940350877193,0.0003277184243298158,0.9722160319853183,1
667,/html/body/document/type/sequence/filename/description/text/center[86]/div/p[4],9.,ssn,518,"[0.9740840270039982, 0.23658456140350875, 0.007017543859649123, 0.0003277184243298158]",1,667,0.9740840270039982,0.23658456140350875,0.007017543859649123,0.0003277184243298158,0.9740840270039982,1
