,xpaths,text,all_nodes_ordering
1960,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[3],"At the Effective Time, (i) all of the shares of Essex Bank Capital Stock validly issued and
outstanding immediately prior to the Effective Time shall, by virtue of the Bank Merger and without any action on the part of the holder thereof, be canceled and retired, and no cash, new shares of common stock, or other property shall be delivered
in exchange therefor, and (ii) the shares of United Bank Capital Stock issued and outstanding immediately prior to the Effective Time shall, at the Effective Time, continue to be issued and outstanding.",1960
1961,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[4]/u[1],Section,1961
1962,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[4]/u[3],5.2,1962
1963,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[4],"At and after the Effective Time, certificates evidencing shares of Essex Bank Capital Stock shall
thereafter not evidence any interest in Essex Bank or the Merged Bank.",1963
1964,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[5]/u[1],Section,1964
1965,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[5]/u[3],5.3,1965
1966,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[5],"The stock transfer book of
Essex Bank shall be closed as of the Effective Time and, thereafter, no transfer of any shares of Essex Bank Capital Stock shall be recorded therein.",1966
1967,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6]/u[1],Section,1967
1968,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6]/u[3],5.4,1968
1969,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6],"Any outstanding options or other rights to acquire shares of Essex Bank Capital Stock outstanding as of
the Effective Time shall be canceled at the Effective Time.",1969
1970,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[7]/b,ARTICLE VI,1970
1971,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8]/u[1],Section,1971
1972,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8]/u[3],6.1,1972
1973,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8],"Upon the Effective Time, the Board of Directors of the Merged Bank shall be comprised of those persons
serving as directors of United Bank immediately prior to the Effective Time. Each such director shall hold office until the next annual meeting of the shareholder of the Merged Bank at which directors are elected, unless sooner removed, resigned,
disqualified or deceased, and until his or her successor has been elected and qualified.",1973
1974,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[9]/u[1],Section,1974
1975,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[9]/u[3],6.2,1975
1976,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[9],"The
officers of United Bank serving immediately prior to the Effective Time shall serve as the officers of the Merged Bank, as the successor institution, until their successors are duly appointed by the Board of Directors of the Merged Bank.",1976
1977,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[11],B-3,1977
1978,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[1]/b,ARTICLE VII,1978
1979,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[2],"From and after the Effective Time, (i) the Articles of Incorporation, as amended, of the Merged Bank shall be the Articles of
Incorporation of United Bank in effect immediately prior to the Effective Time and shall thereafter continue in full force and effect until further altered, amended or repealed in accordance with law, and (ii) the Bylaws, as amended, of the
Merged Bank shall be the Bylaws of United Bank in effect immediately prior to the Effective Time and shall thereafter continue in full force and effect until further altered, amended or repealed in accordance with law.",1979
1980,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[3]/b,ARTICLE VIII,1980
1981,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[4],"This Bank
Merger Agreement may be amended by a subsequent writing signed by all of the parties hereto, except that no provision in Article IX may be amended or waived at any time pursuant to its terms. This Bank Merger Agreement may be terminated by mutual
consent of Essex Bank and United Bank at any time prior to the Effective Time. In addition, this Bank Merger Agreement will terminate, and be of no further force or effect, upon the termination of the Reorganization Agreement without any action by
either party hereto.",1981
1982,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[5]/b,ARTICLE IX,1982
1983,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[6]/u[1],Section,1983
1984,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[6]/u[3],9.1,1984
1985,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[6],"This Bank Merger Agreement and the Bank Merger shall be adopted and approved by the written consent of
the sole holder of all of the outstanding shares of Essex Bank Capital Stock and by the written consent of the sole holder of all of the outstanding shares of United Bank Capital Stock.",1985
1986,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7]/u[1],Section,1986
1987,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7]/u[3],9.2,1987
1988,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7],"The Effective Time shall be the later of: (i) the issuance by the Virginia State Corporation
Commission (the “V",1988
1989,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7]/i,SCC,1989
1990,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7],”) of a certificate of merger relating to the Bank Merger; and (ii) the time set forth in articles of merger relating to the Bank Merger filed with the VSCC;,1990
1991,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7]/u[4],provided,1991
1992,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7],",",1992
1993,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7]/u[5],however,1993
1994,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7],", that in no
event shall the Effective Time be earlier than, or at the same time as, the effective time of the Merger.",1994
1995,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[8]/u[1],Section,1995
1996,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[8]/u[3],9.3,1996
1997,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[8],"Notwithstanding any provision of this Bank Merger Agreement to the contrary, it shall be a condition to
the consummation of the Bank Merger and the parties’ obligations to consummate the Bank Merger that, (i) immediately prior to the Effective Time, the Merger shall have been consummated and United shall be the sole holder of all of the
issued and outstanding shares of Essex Bank Capital Stock and all of the issued and outstanding shares of United Bank Capital Stock, either directly or indirectly, and (ii) all required regulatory approvals shall have been obtained and any
waiting periods shall have expired.",1997
1998,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[9]/u[1],Section,1998
1999,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[9]/u[3],9.4,1999
2000,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[9],"Each of the parties hereto agrees to use reasonable best
efforts to take, or cause to be taken, all action and to do, or cause to be done, all things necessary, proper or advisable under applicable laws and regulations to consummate and make effective the transactions contemplated by this Bank Merger
Agreement, subject to and in accordance with the applicable provisions of the Reorganization Agreement.",2000
2001,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[11],B-4,2001
2002,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1]/b,ARTICLE X,2002
2003,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[2],"Any notice or other communication required or permitted under this Bank Merger Agreement shall be effective only if it is in writing and
delivered personally or sent by registered or certified mail, postage prepaid, addressed as follows:",2003
