,xpaths,text,all_nodes_ordering
2374,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[14]/u,GSCA,2374
2375,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[14],"” shall mean
the German Stock Corporation Act (",2375
2376,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[14]/i,Aktiengesetz,2376
2377,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[14],).,2377
2378,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[15],“,2378
2379,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[15]/u,Hazardous Materials,2379
2380,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[15],”,2380
2381,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[15],"shall mean any waste,
material or substance that is listed, regulated or defined as hazardous, toxic, a pollutant or a contaminant under any Environmental Law.",2381
2382,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[17],A-5,2382
2383,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1],“,2383
2384,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1]/u,HSR Act,2384
2385,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1],"” shall mean the Hart-Scott-Rodino Antitrust Improvements Act of
1976, as amended, and the rules and regulations promulgated thereunder.",2385
2386,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[2],“,2386
2387,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[2]/u,ICH,2387
2388,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[2],"” shall mean The International Council for
Harmonization of Technical Requirements for Pharmaceuticals for Human Use.",2388
2389,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],“,2389
2390,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/u,IFRS,2390
2391,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],"” shall mean the International Financial
Reporting Standards, as issued by the International Accounting Standards Board and adopted by the European Union.",2391
2392,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[4],“,2392
2393,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[4]/u[1]/font,In-bound,2393
2394,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[4]/u[1],License,2394
2395,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[4],” is defined in,2395
2396,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[4]/u[2],Section,2396
2397,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[4]/u[4],3.10(i),2397
2398,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[4],of this Agreement.,2398
2399,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5],“,2399
2400,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5]/u[1],Indebtedness,2400
2401,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5],"” shall mean (i) any indebtedness for borrowed money (including the issuance of any debt security) to any
Person, including any capital leases, (ii) any obligations evidenced by notes, bonds, debentures or similar Contracts to any Person other than the Company, (iii) any obligations in respect of letters of credit and bankers’ acceptances
(other than letters of credit used as security for leases), (iv) all indebtedness created or arising under any conditional sale or other title retention agreement with respect to property acquired or (v) any guaranty of any such
obligations described in",2401
2402,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5]/u[2],clauses,2402
2403,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5]/u[3],(i),2403
2404,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5],through,2404
2405,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5]/u[4],(iv),2405
2406,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5],"of any Person other than the Company (other than, in any case, accounts payable to trade creditors and accrued expenses, in each case, arising in the ordinary course of
business consistent with past practice).",2406
2407,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[6],“,2407
2408,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[6]/u[1],Indemnified Persons,2408
2409,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[6],” is defined in,2409
2410,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[6]/u[2],Section,2410
2411,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[6]/u[4],6.4(a),2411
2412,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[6],"of
this Agreement.",2412
2413,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[7],“,2413
2414,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[7]/u[1],Initial Expiration Date,2414
2415,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[7],” is defined in,2415
2416,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[7]/u[2],Section,2416
2417,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[7]/u[4],1.1(c),2417
2418,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[7],of this Agreement.,2418
2419,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8],“,2419
2420,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8]/u,Intellectual Property,2420
2421,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8],"” shall mean all intellectual property and industrial property rights of every kind and description
throughout the world, including all U.S. and foreign (i) patents, patent applications, invention disclosures, and all related continuations,",2421
2422,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8]/font[1]/font,"continuations-in-part,",2422
2423,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8],"divisionals, reissues,",2423
2424,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8]/font[2],"re-examinations,",2424
2425,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8],"substitutions and extensions thereof; (ii) trademarks, service marks, names, corporate names, trade names, domain names, logos, slogans, trade dress, design rights
and other similar designations of source or origin, together with the goodwill symbolized by any of the foregoing and applications and registrations for the foregoing; (iii) copyrights and copyrightable subject matter, works of authorship
(including software, databases and other similar rights); and (iv) trade secrets and confidential ideas,",2425
2426,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8]/font[3],"know-how,",2426
2427,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[8],"inventions, proprietary processes, formulae, models and methodologies.",2427
2428,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[9],“,2428
2429,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[9]/u,IRS,2429
2430,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[9],” shall mean the U.S. Internal Revenue Service.,2430
2431,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[10],“,2431
2432,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[10]/u,IT Assets,2432
2433,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[10],"” shall mean computers, software, firmware, middleware, servers, workstations, routers, hubs, switches, data
communications lines and all other information technology equipment owned by the applicable Person or licensed or leased by such Person (excluding any public networks).",2433
2434,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[11],“,2434
2435,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[11]/u,knowledge,2435
2436,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[11],"” with respect to an Entity shall mean with respect to any matter in question the actual knowledge of such
Entity’s executive officers after due inquiry.",2436
2437,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[12],“,2437
2438,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[12]/u[1],Leased Real Property,2438
2439,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[12],” is defined in,2439
2440,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[12]/u[2],Section,2440
2441,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[12]/u[4],3.9(b),2441
2442,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[12],of this Agreement.,2442
2443,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[14],A-6,2443
2444,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1],“,2444
2445,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1]/u,Legal Proceeding,2445
2446,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1],"” shall mean any action, charge, suit, complaint,
litigation, arbitration, mediation, proceeding (including any civil, criminal, administrative, investigative or appellate proceeding), hearing, audit, inquiry or investigation commenced, brought, conducted or heard by or before, in each case, any
Governmental Body.",2446
